id,Category,Text
10371,Health and Fitness,jessica claire montgomery street san francisco ca 94105 555 4321000 resumesampleexamplecom professional summary passionate personal fitness trainer adept making workouts fun rewarding expertise instructing clients proper lifting techniques educating clients proper nutrition hydration needs experience providing instruction oneonone sessions buddy sessions group training classes ifbb pro bodybuilder competition prep experience training experience professional athlete military applications certified personal trainer offering 18 years experience guiding diverse clients successfully achieve health wellness goals results oriented adaptable passion designing training nutrition plans maximize performance improve endurance increase overall wellbeing strategic thinker exceptional health wellness expertise personal training coaching exercise program design fitness instruction health wellness motivational group individual instruction fitness personal trainer 012011 current skills passion fitness safety compliance nccpt certification weight management healthy living role model cpraed certification work history ymca greater boston inc charlestown designed specific workout systems individual clients based performance ability designed executed individual small group exercise fitness programs regimens created inspirational physical training initiatives foster healthy lifestyle decisions supplied clients dietary restrictions guidelines educated club members relationship nutrition fitness built customer loyalty executing effective completion training initiatives organized files created new system personal fitness plans records contracts provided clients safe reasonable exercises perform home gym trained clients strength training cardio vascular exercise stretching grew customer base wordofmouth referrals based customer satisfaction results certified personal trainer 112015 042018 ymca greater boston inc wakefield promoted safe interactive environment club clients members served point reference fitness expertise within club informed clients nutrition lifestyle issues weight control motivated clients achieve personal fitness goals developing modifying routines educated clients effective ways exercise business travel home vacation scheduled conducted fitness orientation appointments new members assessed individual progress suggested appropriate changes maintained detailed personal training records updated progress session client served created personal training programs addressed specific injuries health problems assisted clients finding new ways inspire healthier habits provided exceptional customer service obtain new clients referrals designed enjoyable innovative customized training programs based upon fitness goals developed challenging effective workouts meet specific customer needs certified personal trainer 022015 112015 ymca greater boston inc boston promoted safe interactive environment club clients members monitored proper execution form clients adjusted positions improve results safety served point reference fitness expertise within club informed clients nutrition lifestyle issues weight control motivated clients achieve personal fitness goals developing modifying routines educated clients effective ways exercise business travel home vacation instructed gym members correct use weight resistance cardiovascular equipment worked directly management owners sales department brainstorm discuss strategy mitigate customer issues conducted fitness orientation programs new members designed implemented athletic training rehabilitation reconditioning certified personal trainer 022011 022015 golds gym eos fitness city state cultivated positive relationships participants interacting group fitness classes promoted safe interactive environment club clients members maintained cleanliness group fitness room mirrors floor fitness equipment served point reference fitness expertise within club informed clients nutrition lifestyle issues weight control motivated clients achieve personal fitness goals developing modifying routines instructed gym members correct use weight resistance cardiovascular equipment educated clients effective ways exercise business travel home vacation conducted 2 staff meetings trainings month scheduled conducted fitness orientation appointments new members assessed individual progress suggested appropriate changes assisted clients finding new ways inspire healthier habits conducted fitness orientation programs new members worked disciplines assure cohesive comprehensive approach care supported implementation patient health plan including nutritional wellness weight loss programs personalized fitness exercise program certified personal trainer 2012 nccpt ca sports nutrition advisor 2013 health science academy dotfit certified trainer 2014 dotfit electrical engineering devry university phoenix az business administration management oakland community college royal oak mi mcsa tech computer learning centers inc madison heights mi education accomplishments ifbb pro bodybuilder 2017 led successful week boot camps consisting 1018 team members transitioned private training sessions using bootcamp addendum custom designed program
10451,Human Resources,jessica claire montgomery street san francisco ca 94105 555 4321000 resumesampleexamplecom executive profile ambitious hr administrator creates strategic alliances organization leaders effectively align support key business initiatives builds retains high performance teams hiring developing motivating skilled professionals core accomplishments project management initiated 30 day evaluation drivers resulted positive outcome human resources spearheaded new hiring process resulted increased retention handled functions related human resources mentored coached employees resulting increase productivity skill highlights word excel publisher power point etime adp kronos time star well site management human resources budgeting expertise employee relations selfmotivated customeroriented leadershipcommunication skills staff development staff motivation staff training strategic planning training development employee scheduling fast learner human resources leadership interpersonal skills new business development administrative skills bilingual change implementation communication skills cost reductions public relations labor cost operations start performance evaluation problem resolution professional experience 052014 102015 human resources administrator 082006 2014 crisis services buffalo ny serve link management employees handling questions interpreting administering contracts helping resolve workrelated problems advise managers organizational policy matters equal employment opportunity sexual harassment recommend needed changes perform difficult staffing duties including dealing staffing refereeing disputes firing employees administering disciplinary procedures plan conduct new employee orientation foster positive attitude toward organizational objectives identify staff vacancies recruit interview select applicants plan direct supervise coordinate work activities subordinates staff relating employment compensation labor relations employee relations plan organize direct control coordinate personnel training labor relations activities organization administer compensation benefits performance management systems safety recreation programs provide current prospective employees information policies job duties working conditions wages opportunities promotion employee benefits analyze statistical data reports identify determine causes personnel problems develop recommendations improvement organizations personnel policies practices maintain records compile statistical reports concerning personnelrelated data hires transfers performance appraisals absenteeism rates conduct exit interviews identify reasons employee termination prepare personnel forecast project employment needs develop administer special projects areas pay equity savings bond programs daycare employee awards review time sheets work charts wage computation information detect reconcile payroll discrepancies verify attendance hours worked pay adjustments post information onto designated records keep track leave time vacation personal sick leave employees compile employee time production payroll data time sheets records complete time sheets showing employees arrival departure times verify attendance hours worked pay adjustments post information onto designated records analyze employmentrelated data prepare required reports human resources managerpayroll supervisor belforprovidence ri address employee relations issues harassment allegations work complaints employee concerns analyze employmentrelated data prepare required reports conduct exit interviews ensure necessary employment termination paperwork completed conduct reference background checks job applicants confer management develop implement personnel policies procedures contact job applicants inform status applications develop implement recruiting strategies meet current anticipated staffing needs hire employees process hiringrelated paperwork inform job applicants details duties responsibilities compensation benefits schedules working conditions promotion opportunities interpret explain human resources policies procedures laws standards regulations interview job applicants obtain information work history training education job skills maintain update human resources documents organizational charts employee handbooks directories performance evaluation forms perform searches qualified job candidates using sources computer databases networking internet recruiting resources media advertisements job fairs recruiting firms employee referrals prepare maintain employment records related events hiring termination leaves transfers promotions using human resources management system software provide management information training related interviewing performance appraisals counseling techniques documentation performance issues schedule administer skill intelligence psychological drug tests current prospective employees schedule conduct new employee orientations select qualified job applicants refer managers making hiring recommendations appropriate coordinate outside staffing agencies secure temporary employees based departmental needs review evaluate applicant qualifications eligibility specified licensing according established guidelines designated licensing codes address employee relations issues harassment allegations work complaints employee concerns analyze employmentrelated data prepare required reports conduct exit interviews ensure necessary employment termination paperwork completed conduct reference background checks job applicants contact job applicants inform status applications review time sheets work charts wage computation information detect reconcile payroll discrepancies process paperwork new employees enter employee information payroll system verify attendance hours worked pay adjustments post information onto designated records compute wages deductions enter data computers record employee information exemptions transfers resignations maintain update payroll records process issue employee paychecks statements earnings deductions keep track leave time vacation personal sick leave employees compile employee time production payroll data time sheets records distribute collect timecards pay period issue record adjustments pay related previous errors retroactive increases conduct verifications employment complete time sheets showing employees arrival departure times review time sheets work charts wage computation information detect reconcile payroll discrepancies process paperwork new employees enter employee information payroll system compute wages deductions enter data computers 022000 102005 office manager advanced health services city state operate office equipment fax machines copiers phone systems use computers spreadsheet word processing database management applications answer telephones give information callers take messages transfer calls appropriate individuals greet visitors callers handle inquiries direct appropriate persons according needs set maintain paper electronic filing systems records correspondence material locate attach appropriate files incoming correspondence requiring replies open read route distribute incoming mail materials answer routine letters complete forms accordance company procedures make copies correspondence printed material review work done others check correct spelling grammar ensure company format policies followed recommend revisions compose type distribute meeting notes routine correspondence reports learn operate new office technologies developed implemented schedule confirm appointments clients customers supervisors order dispense supplies collect disburse funds cash accounts keep records collections disbursements coordinate conferences meetings education may 1981 high school diploma may 1984 skills calhoun high school port lavaca tx completed coursework towards business victoria junior college tx adp advertisements benefits charts conferences contracts make copies counseling clients databases database management documentation employee relations equity fax machines fax filing firing forms funds hiring human resources management human resources kronos labor relations letters notes materials meetings excel mail office power point publisher word networking office equipment organizational payroll performance appraisals performance appraisals performance management personnel phone systems copiers policies postage machine promotion read maintain records recruiting safety scanner spreadsheet staffing take messages telephone telephones employee handbooks type word processing
1686,Human Resources,first last human resources generalist new york city ny 10000 firstlastresumewordedcom 1 212 1234567 professional experience resume worded human resources generalist san francisco ca new york ny 2017present managed 2 million payroll identified rectified travel claim discrepancies resulting 250000 cost savings brought majority formerly outsourced recruiting functions inhouse reducing billable hours 200 less 25 per month saving 10000 every month developed creative costeffective incentive moraleboosting programs tiered awards structure increased employee retention rate 90 growthsi human resources generalist new york ny 20142017 managed new employee orientations benefits payroll retirements terminations promotions 100 employees structured implemented programs areas training new employee orientation incentives lowering training time 2 months 6 weeks reducing employee turnover rate 20 supported management handling resolving human resources issues decreasing employee complaints 70 growthsi human resources assistant new york ny 20122014 short listed 35 qualified applicants 6 open positions referred employing officials recorded employee data including address pay rate benefits absences termination 90 employees education growthsi business school professional human resources phr resume worded university bachelor arts human resources development san francisco ca 20132014 new york ny 20082012 additional information techniques resource planning employee screening group benefits including cobra 401k technical skills software adp workforce workday kronos workforce hr oracle certifications human resources bootcamp 2016 passed resume worded examinations
1759,Information Technology,inna uber mba pmp valley village california 91607 8185249717 uberinnaaolcom information technology manager strategic planning process improvement project leadership handson solutionsoriented professional 15 year progressive career record spanning full range operations application development multibillion dollar health care insurance financial service corporations wellequipped mba technology management extensive background largescale planning architecture application designdevelopment sdlc waterfall methodologies proven record developing implementing integrating costsaving business solutions applications across multiple platforms languages environments visionary strategist practiced clarifying business requirements creating functional specifications delivering advanced itsoftware solutions effectively meet corporate needs advanced communicator liaison business technology reputation managing delivering multiple largescale projects time within budget build lead motivate topperforming teams technical professionals skilled improving team morale building rapport individuals levels core competencies strategy management healthcare salesmarketingoracle crmunderwriting applications relationship building interpersonal communication skills matrixnonmatrix leadership financialbudget management programproject management process reengineering requirements definition resource management vendor relations custom coding unit system testing system conversionmigration professional experience bank america simi valley california technology delivery manager juneoctober 2010 managed complete lifecycle initiative including people business analysts developers process technology managed controlled financial budget allocated project managed projectsprogram schedules ontime budget onbudget facilitated project team meetings gather project status information well provide information guidance project team members acted primary customer contact project team customer mediated resolved project team conflicts ensured compliance bac enterprise policies procedures procedures compliance supply chain information security etc anticipated take proactive measures resolve potential gapsconflicts issues could inhibit success held joint accountability project champion delivery business case benefits wellpoint inc newbury park california health care provider 10000 employees 15 billion revenue senior technology manager 20012010 technology manager 19982001 19982010 continued
10616,Information Technology,professional summary jessica claire 100 montgomery st 10th floor 555 4321000 resumesampleexamplecom information technology executive systems engineering valueadding solutions network security leveraging 20 years development entrepreneurial leadership experience fully address evolving needs business innovative technology solutions accomplished results driven director extensive experience competitive construction storage technical services industry superb education includes masters degree security numerous industry certifications history leading teams identify develop high quality technical solutions maximize success diverse demanding clients seeking directorlevel leadership role lead new career challenges professional development opportunities dynamic growing company topperforming executive almost 15 years directorlevel leadership experience reputation success aligning strategies engineering solutions drive client success business growth pragmatic creative technical leader driven learn implement new concepts technologies unparalleled analytical acumen adept identifying unique client technology requirements proven track record successfully managing large clientfocused implementation integration migration projects superb leadership interpersonal skills promote successful growthfocused team culture facilitate building strong relationships peers key clients major industry stakeholders highly proficient major computer network technologies software development life cycle countless applications tools languages skills infrastructure development security planning teambuilding adaptability collaboration planning coordination work history director information technology indiana packers corporation delphi 012013 current currently serving high level executive leadership role focused maximizing success software hardware solutions industryleading storage products services company netting 550m annual revenue involves intensive oversight software hardware engineering activities videobased security systems products collaborating vendors internal stakeholders drive new infrastructure cost control strategies leading risk assessment audits security awareness training improve team knowledge vulnerabilities recovery process major accomplishments spearheaded innovative voip solution maximized customer support improved product marketing revolutionized analysis tracking key data involved teamspecific call center phone call handling online adsource numbers introduced new operational procedures improved delivery support phone network services 40 southern california storage facilities implemented improvements capacity planning virtualization process secured 9999 uptime 247365 support environment integrated number new technologies including web portal xpress phone pay system slashed support call volume 32 also boosting call center productivity almost 40 created variety new security policies pci dss auditing procedures improved longterm operational compliance assured maximum customer protection levels engineered implemented number innovations involving core back office applications physical servers companys vsan model director information technology program manager ii accenture contractor jobs san francisco ca 012008 012013 expertly oversaw aspects technical support project development engineering world leading provider technical professional construction services involved direct leadership diverse sales service support team planning budgets resources small mediumsized implementations developing wide range cuttingedge solutions effectively address needs clients 50000 users also managed entire solution lifecycle including presales sales design implementation monitoring major accomplishments commended company leadership securing 4m retained annual revenue recovering 70 midtier accounts led successful integration 4 separate companies jacobs existing business model analysis identification resolution issues involving existing employees systems clients successfully managed high level international project abu dhabi devoted resolving major scada compliance issues project involved leadership diverse security group utilized dual network single integrated ics logging effectively track data resolve existing compliance issues revolutionized operations maximized hipaa compliance orthopedics specialists north county implementation several major solutions 4year span involving firewalls client access points creation new access policies data policies rights built strong longlasting partnership caster family enterprises close analysis technology needs 25 separate locations implementing high speed bonded t1 infrastructure engineering innovative single point access facilitate data tracking security monitoring foonder director information technology 012004 012008 si data systems city state built directed highly successful services company ground quickly evolved serve 35 major clients net 22m annual revenue involved extensive outreach marketing solutions potential clients designing engineering new products services providing bestinclass pre postsales support every customer company eventually became jacobs advanced consulting services sold rl phillips 2008 major accomplishments quickly resolved major cryptoransomware virus infection sis first client involved tracking source original infection executing data restore virus deploy date upgrading antimalware firmware implementing staff training prevent future occurrences developed innovative lowcost remote access solution local construction company incorporated remote access functionality existing firewall addition virtual server ca cert improve data flow streamline usage existing infrastructure information technology project manager axxis computer technology city state 011997 012004 built reputation excellence handling management large technology projects development new hardware softwarebased solutions diverse clientele also handled variety additional key tasks including vendor negotiations needs analysis relationship building clients working company leadership drive new solution development strategies focus maximizing revenue market share major accomplishments led major initiative client gray cary significantly reduced processing time required major operations streamlined server access taking 200 antiquated workstation based servers migrating 40 compac prolient servers also greatly improved client security increased efficiency software patchesupdates education master science security assurance computer security information assurance western governors university salt lake city utah 2017 bachelor science business administration project management operations university phoenix phoenix arizona 2005 certifications certified hacking forensic investigator eccouncil certified scada security architect infosec institute esx 35 installation configuration vmware certified ethical hacker eccouncil microsoft certified systems engineer microsoft corporation leadership communication microskills excellent references recommendations available upon request
10831,Java Developer,jessica claire montgomery street san francisco ca 94105 555 4321000 resumesampleexamplecom professional summary highly skilled software development professional bringing 10 years software design development integration advanced knowledge java skills agile html xml jdbc tomcat work history senior java developertech lead 2014 current synnex corporation tracy ca java developer agile scrum team javascript java develop customer facing internal web applications underlying component applications wrote maintainable extensible code team environment implemented designs including experimentation multiple iterations system administrator 102011 112013 mantech international corporation joint base mcguire nj technical lead system administrator oracle ebusiness suite erp application mentored technical staff java developerscada system admin 092008 102011 big lots anniston al developed maintained internal web applications managed scada system wind energy business business analyst 2008 092008 john deere financial city state gathered requirements small large projects server administrator 2007 2008 john deere city state server administrator windows linux virtual physical servers associate technology analyst 052005 2007 john deere parts city state developed sas programs generate report data wrote vba macros behind excel publish reports parttime student 072003 052005 john deere city state managed access databases engine audit process published monthly reports developed internal web sites education bachelor arts management information systems 2005 university northern iowa cedar falls ia
4899,Java Developer,jared arthur maica java developer 17994568777 linkedincominjamaica 2017 2018 20152016 jamaicagmailcom twittercomjamaica enthusiastic wellorganized java developer 3 years experience eager join microsoft bring top class java development problemsolving skills previous roles reduced app memory consumption 30 decreased startup time apps 70 experience java developer dacoderz los angeles ca analyzed designed program changes reviewed updated requirements documentation wrote design documents prd frd uird trd srs sdd planned documented executed tests ensure code changes meet requirements specifications supported programming changes quality assurance user acceptance testing post implementation applied relevant technical skills deliver specifications program changes unit test scripts documentation key achievements achieved 30 reduction apps memory consumption eliminating duplicate strings via garbage collection logs analysis refactoring code recognized improved code inefficiencies led 40 increase app stability junior java developer quantexx new york ny designed developed troubleshot debugged implemented software code software components web applications cooperated graphic designers project team members develop websites concepts interface design architecture integrated web applications backend databases deployed large webbased transaction systems using application servers researched tested built coordinated integration new products per production client requirements key achievement reduced startup time java apps 70 via cds implementation 2013 2016 education ucla bs computer science gpa 39 coursework computer systems architecture programming languages algorithms complexity automata theory key skills jsp advanced
10924,Management,jessica claire montgomery street san francisco ca 94105 555 4321000 resumesampleexamplecom summary store manager equipped extensive experience retail management sales employs excellent leadership skills multitasking strengths highlights retail inventory management outstanding communication skills accurate cash handling exceptional leader store opening closing procedures store operations accomplishments supervision supervised team 55 staff members leadership served key contributing member leadership team customer service team management skilled multitasker training development recruiting interviewing team oriented conflict resolution skills researched calmed rapidly resolved client conflicts prevent loss key accounts experience 082015 current management auto plus pep boys hamburg ny see 052014 082015 store manager cost plus world market peoria az worked closely district manager formulate build store brand trained staff deliver outstanding customer service wrote order supply requests replenish merchandise trained new managers store procedures policies completed series training sessions advance assistant manager store manager determined staff promotions demotions terminated employees necessary directed supervised employees engaged sales inventorytaking reconciling cash receipts opened new store location assisted recruiting training new staff addressed customer inquiries resolved complaints delivered excellent customer service greeting assisting customer 062008 052014 assistant manager united pacific west los angeles ca opened closed store included counting cash drawers making bank deposits maintained visually appealing effective displays entire store held team member accountable achieving brand performance goals recruited hired developed retained retail talent company directed strategic brandappropriate marketing initiatives improve presentation maximize sales directed supervised employees engaged sales inventorytaking reconciling cash receipts completed weekly schedules according payroll policies 082006 062008 lead cashier ulta salon cosmetics fragrance inc pasadena tx maintained knowledge current promotions policies regarding payment exchanges security practices operated cash register process cash check credit card transactions administered point sale opening closing procedures replenished floor stock processed shipments ensure product availability customers education 2006 high school diploma riverhead high school riverhead new york regents diploma accounting accounting coursework business management coursework advanced financial accounting suffolk county community college riverhead new york skills assistant manager cash receipts cash handling cash register closing communication skills conflict resolution credit excellent customer service customer service financial accounting inventory management inventory marketing payroll policies reconciling recruiting retail sales store manager strategic
1890,Management,robert smith records management specialistrepresentative infoqwikresumecom professional experience towards launching successful specialist organization allowing personal professional growth august 2008 december 2008 records management specialistrepresentative abc corporation managed electronic filing system reviewing analyzing legal technical documents validated documents quality assurance manually scanned documents corrected errors found folders documentation part quality control process indexed batched documents processed quality control electronic orders viewed prevented unnecessary file duplication maintained company standards following established policies procedures assisted assignments include redacting documents needed worked others promote team environment good working relationships 20032008 records management specialistrepresentative abc corporation duties provided records processes disposition rules defense advanced research project agency darpa records accordance administrative instruction al15 office secretary defense records management administrative procedures records disposition schedules prepared maintained records inventory project spreadsheets served liaison records declassification division dodwhs shipment retrieval records semipermanent storage washington national records center provided records management freedom information act foia privacy act training personnel managed creation accumulation maintaining records uploaded official records records management application tower records information management trim records management application records identified appropriate file series disposition identify life cycle record prepared weekly monthly reports required assist records management administrative duties needed free resume templates copyright qwikresumecom usage guidelines
11205,Mechanical Engineer,profile jessica claire montgomery street san francisco ca 94105 555 4321000 resumesampleexamplecom forwardthinking mechanical maintenance engineer handon experience performing quality troubleshooting electrical hydraulicpneumatic systems development new components areas expertise project management quality control strong presentation skills mechanical designimplementation new product introduction npi project planning strong technical detailing skill architectural building systems hydraulic pneumatic systems excellent communication techniques time management skills facility plant modifications preventative maintenance electrical systems skid loaders forklift certified site planning design expert basic welding construction estimation plumbing knowledge creative artistic diagnosis repair power hand tools circuitry wiring professional experience carpentry plumbing time management mechanical maintenance engineer basf kankakee il 072013 current facilty maintenance upgrade wiring new mechanisms troubleshooting product knowledge new systems truck repair preventative maintenance aspects diesel fuel migtigstick welding skills customer service receiving miscelaneous products sloervisortrainer mechanical maintenance lineage logistics chester va hazmat work supervisor crews train new employees mechanical maintenance ovoneroperator 082011 072014 021993 072011 exquisite kitchens baths city state architecural drawings design plumbing electrical carpentry troubleshooting customer relations sales product orientation book keeping education diploma art jp mccaskey high school lancaster pa beq architectureengineering virginia tech university blacksburg va 1992 1998
11187,Mechanical Engineer,professional summary skills jessica claire 100 montgomery st 10th floor 555 4321000 resumesampleexamplecom dedicated professional long history meeting tight shipboard goals utilizing organized leadership consistent handson practices skilled working pressure adapting new situations repairing restoring complex engineering systems optimal working conditions qualified technician seven years successful experience mechanicalphysical engineering welding fabrication metallurgy quality assurance procedures seeking fulltime position offers professional challenges utilizing interpersonal skills time management problemsolving oversaw lock tag program trained 500 personnel esoms based programs expert troubleshooterengineering technician various systems including limited hydraulic systems pneumatic systems mechanical systems welding auxiliary systems plumbing systems diesel engines ballast systems shipboard hull fabrication fabricated upwards 600 custom parts shipboard engineering needs maintained written equipment binders quality assurance management training qai depth knowledge many types tools including limited hand power tools multimeters amp meters manufacture test equipment calipers soldering machines collaborated electrically rated technicians understand troubleshoot electromechanical systems using plcs drawings shipboard diagrams work history mechanical testing engineer mcdonalds happy valley 092021 122021 commissioned operated installed maintained repaired ships propulsion auxiliary systems including limited steam gas turbine diesel propulsion shafting propellers rudders steering engines troubleshot tested ran various ships fluid systems including limited pumps compressors purifiers refrigeration unit heat exchangers hydraulic motors actuators valves tested installed 20 different types engineering systems meet usn specifications applied advanced skill mechanical engineering resolve complex problems covered existing procedures practices networked engineering groups firms modify product performance identified areas improvement review senior leadership develop plans rewrite review 50 types mechanical work packages hlol maintenance technician sonic drumright ok 092014 092021 reviewed performed detailed qa fabricationengineering drawings adhering specific technical guidelines almost 1600 projects uss rushmore uss arco divisional supervisor led trained 400 sailors contractors loto procedures equipment drawing interpretation troubleshooting principals troubleshot repaired various complex systems include limited highflow pump diagnostics piping diesel engine repair ballast tank degradation shipboard hull repair refrigerant lines ciws cooling systems shaft rudder repair leading successful completion thousands projects developed 300 new products boost efficiency large small systems throughout ship performed organized executed 1000 work packages using qa esoms lock tag procedures repair parts petty officer controlled material petty officer developed updated practical spreadsheets using microsoft excel tracking 700000 worth parts supplies counseled departmental leaders various contracting groups determining issues delivering solutions individualized problems concerns keep time deadlines maintenance periods worked sked 32 ram adjacent program planned corrective maintenance managed deadlines adjusted workflow work center 30 personnel earned three flag letter commendations meritorious honorable service awarded four navy marine corps achievement medals cachop sonic driveln city state 012013 082014 memorized orders maintained 90 accuracy hightraffic times communicated management associates set exceed sales customer satisfaction goals organized freezers refrigerators storage rooms receiving recording moving food beverage supplies products maintained customer service standards 500 customers daily identified price goods calculated bills optical price scanners calculators cash registers excelled promoted comanager less year education associate science engineering physics grossmont college el cajon ca high school diploma west hills high school santee ca 062012
2031,Network Security Engineer,nasrun mohd mokhtar ceh seremban negeri sembilan malaysia 60126121652 nasrunmmgmailcom mylinkedincominnasrunmohdmokhtar senior security engineer exxonmobil business support center malaysia sdn bhd summary network engineer 10 year experience enterprise networking network security mainly cisco isr asa firewallips firepower catalyst switches juniper srxes working experience process control systems plant information plc infrastructures identity management systems rsa securid servers windows servers aix linux databases db2 mysql oracle microwave radio harris stratexaviat networks individual open new experiences able learn new technologies quickly afraid work hard achieve goals certified ethical hacker ceh currently pursuing cissp certification end year jan 2019 certifications certified ethical hacker ceh eccouncil license ecc58430201775 oct 2016 certified specialist security jncissec juniper networks oct 2016 oct 2010 present certified associate junos jnciajunos juniper networks work experience senior network security engineer 5 years 5 months exxonmobil business support center malaysia sdn bhd klcc kuala lumpur malaysia responsible enterprise security using firewalls ipses protect corporate dmz process control terminals external 3rd party connections mainly using cisco ips firepower juniper srxes network refresh project able reduce number firewalls deployed 28 2 pairs thus reducing capex maintenance developing new standard network design using vrf combines old process control networks corporate network within physical network without sacrificing security distribution terminal server refresh exercise redesigned distribution terminal network include new dmz security zone assures separate controls applied traffic corp new server jv partner new requirement new server ensure continuous support access control infrastructure rsa securid migrating old rsa 61 authentication manager support latest version 81 smoothly without interruption business operations within short span 6 months even though
11353,Network Security Engineer,jessica claire resumesampleexamplecom 555 4321000 100 montgomery st 10th floor summary dedicated engineering technician 17 years designing developing repairing machines electrical equipment hardworking passionate strong organizational skills ready help team achieve company goals skills problemsolving disaster recovery virus protection technical troubleshooting system testing network security hardware installation performance monitoring optimization verbal written communication software management user support permissions access control router installation optimization quick learner mobile device management cloud management workstation maintenance firewall management decision making infrastructure upgrades cisco installations network performance analysis document organization computer hardware knowledge technical specifications education training university new mexico albuquerque nm 052004 associate science computer engineering certifications cisco ccna certification comptia network certification comptia certification experience android industries engineer network consultant belvidere il 012016 current configured hardware devices software set work stations employees installed modified repaired software hardware resolve technical issues followed clients verify optimal customer satisfaction following support engagement problem resolution configured hardware devices software set work stations employees managed customers expectations support technology functionality order provide positive user experience created support documentation enabled user community extend skills leverage system features find resolutions questions without intervention support team loaded software granted permissions configured hardware new employees part onboarding process analyzed issues identify troubleshooting methods needed quick remediation assisted customers product selection based stated needs proposed use budget trained supported endusers software hardware network standards use processes responded technical concerns quickly effectively devised solutions performed quality control procedures equipment materials implemented safety accident prevention programs project researched investigated project requirements monitored project progress ensuring conformance design specifications safety standards android industries engineering technician detroit mi 082012 082015 maintained timely accurate oral written technical reports engineering activities ran operational tests systems equipment reinforce proper processes remedy malfunctions inspected precision machine parts using micrometers height gauges optical comparators executed root cause analysis improve yield reliability expanded technical skills continuing education courses outside seminars webinars maintained safety verifying compliance assuring proper factory testing applied engineering principles develop operate electrical mechanical data processing systems organized analyzed prepared technical data reports assembled tested components wiring systems locating correcting faults optimize production results worked engineers troubleshot resolve testing failures booz allen hamilton inc engineering technician colorado springs co 092007082012 implemented schematics diagrams written verbal descriptions effectively solve engineering project issues collaborated engineers new product introduction phases develop verify design changes applied engineering principles develop operate electrical mechanical data processing systems improved product quality customizing tools eliminating variability compiled processed analyzed test data results improve product quality maintained station switchboards adjusted project plans account dynamic targets staffing changes operational specifications conferred executives advise plan shortterm longterm system upgrade needs citadel broadcasting corp engineering technician city state 072004 092007 maintain station switchboards servers phone systems update maintain studio computer systems radio scott system software managed network system performance conducting troubleshooting security patching maintenance completed projects effectively applying engineering technical maintenance procedures performed work according project schedules high quality standards implemented schematics diagrams written verbal descriptions effectively solve engineering project issues
